subject_slug,counterpart_slug,counterpart_name,type,type_label,sign,subtype,source,text
abraham_lincoln,abdelkader,Emir Abdelkader ibn Muhieddine,9,shared_object_site,+,,mirror,A pair of Colt revolvers presented by the United States after the Damascus rescue connects Abdelkader with Lincoln’s government.
abraham_lincoln,j_p_morgan,John Pierpont Morgan,9,shared_object_site,+,,mirror,Morgan later became the custodian of an autograph letter draft created by Abraham Lincoln.
abraham_lincoln,cornelius_vanderbilt,Cornelius Vanderbilt,5,friendship_meeting,,,mirror,Vanderbilt met President Abraham Lincoln at the Executive Mansion on 17 March 1862 and offered his steamship for wartime use as a gift.
abraham_lincoln,madame_chiang_kai_shek,Madame Chiang Kai-shek,1,wrote_about,+,,mirror,Mei-ling invoked Lincoln in her 1943 American speeches as a symbolic link between China’s resistance and American ideals of emancipation and democratic sacrifice.
abraham_lincoln,ignatius_loyola_donnelly,Ignatius Loyola Donnelly,1,wrote_about,+,,mirror,"- **[T3] Documented fact:** Donnelly, while representing Minnesota in Congress, sent President Lincoln an autograph letter from Washington in May 1864. The surviving item is cataloged among Donnelly-related archival records. Donnelly later published *A Tribute to Abraham Lincoln*, establishing an additional **[T1-]** connection as a later writer about Lincoln. No consulted source establishes a close friendship or private personal meeting. [U.S. House historian](https://history.house.gov/People/Detail/12349); [SNAC archival record](https://snaccooperative.org/view/30414105)"
abraham_lincoln,curtis_yarvin,Curtis Guy Yarvin,1,wrote_about,+,,mirror,"Yarvin wrote about Lincoln’s speeches, reputation, and conduct surrounding secession while challenging conventional interpretations of him."
abraham_lincoln,victor_hugo,Victor-Marie Hugo,3,discourse,,,mirror,"Hugo wrote about slavery and the Civil War-era United States associated with Lincoln, although they neither met nor corresponded directly."
abraham_lincoln,edgar_allan_poe,Edgar Allan Poe,1,wrote_about,-,,mirror,"Later accounts report that Lincoln read or admired Poe, particularly “The Raven,” though the claim lacks support from a contemporary Lincoln document."
abraham_lincoln,felix_adler,Felix Adler,1,wrote_about,+,,mirror,Adler used Lincoln as a historical moral exemplar in Ethical Culture education.
abraham_lincoln,johann_jahn,Friedrich Ludwig Jahn,9,shared_object_site,-,,mirror,Jahn’s Turner movement provided organizational and symbolic traditions to German-American Turners who later supported Lincoln and served in the Union Army.
abraham_lincoln,murray_rothbard,Murray Newton Rothbard,1,wrote_about,+,,mirror,Rothbard portrayed Lincoln and the Civil War as major drivers of centralized state power.
abraham_lincoln,edward_bellamy,Edward Bellamy,1,wrote_about,+,,mirror,Bellamy wrote about the earlier Lincoln in his 1891 New Nation piece Lincoln’s Prophecy.
abraham_lincoln,walt_disney,Walter Elias Disney,1,wrote_about,+,,mirror,"Disney interpreted Lincoln for later audiences through Great Moments with Mr. Lincoln, a presentation assembled from Lincoln’s writings and speeches."
abraham_lincoln,marcus_garvey,Marcus Mosiah Garvey,1,wrote_about,+,,mirror,Garvey invoked Lincoln as a historical figure in his rhetoric about emancipation in the United States.
abraham_lincoln,frederick_law_olmsted,Frederick Law Olmsted,3,discourse,,,mirror,"- **[T3]** **Documented fact:** As general secretary of the U.S. Sanitary Commission, Olmsted addressed written appeals directly to President Lincoln, including letters dated 30 September 1861 and 6 July 1862. The latter, written aboard a vessel in Chesapeake Bay after the Peninsula Campaign, urged Lincoln to appeal personally to Northern civilians and either reinforce or recall McClellan’s army. In October 1862 Olmsted also sent Lincoln copies of his Southern books through presidential secretary John G. Nicolay and discussed the administration’s emancipation and colonization proclamations. The surviving documents establish one-sided written engagement; they do not by themselves prove a personal meeting. [Olmsted Papers Digital Edition](https://rotunda.upress.virginia.edu/founders/default.xqy?keys=OLMS-print-01-04-02-0009-0018+OLMS-print-01-04-02-0009-0019); [Lincoln Papers](https://tile.loc.gov/storage-services/service/mss/mal/423/4236200/4236200.pdf)"
abraham_lincoln,sarmiento,Domingo Faustino Sarmiento,1,wrote_about,+,,mirror,Sarmiento studied Lincoln’s life and produced or adapted a Spanish-language biography presenting him as a model republican citizen.
abraham_lincoln,mark_twain,Samuel Langhorne Clemens,1,wrote_about,+,,mirror,Clemens later wrote approvingly about preserving Lincoln’s Kentucky birthplace.
abraham_lincoln,martha_graham,Martha Graham,9,shared_object_site,+,,mirror,Graham's American Document later used Lincoln's Gettysburg Address and Emancipation Proclamation as documentary texts.
abu_al_qasim_al_qushayri,junayd_al_baghdadi,Abu al-Qasim al-Junayd ibn Muhammad al-Baghdadi,1,wrote_about,-,,own,Al-Qushayri wrote about the earlier al-Junayd in the Risala and presented his sober spirituality as authoritative.
abu_al_qasim_al_qushayri,abu_yazid_al_bistami,Abu Yazid Tayfur ibn Isa al-Bistami,1,wrote_about,-,,own,Al-Qushayri wrote about the earlier al-Bistami and repeatedly cited sayings attributed to him in the Risala.
abu_al_qasim_al_qushayri,ibrahim_ibn_adham,Ibrahim ibn Adham,1,wrote_about,-,,own,Al-Qushayri incorporated the earlier Ibrahim ibn Adham's sayings and life stories into the Risala.
abu_al_qasim_al_qushayri,rabia,Rabia al-Adawiyya,1,wrote_about,-,,own,Al-Qushayri transmitted sayings and stories associated with the earlier Rabia al-Adawiyya.
abu_al_qasim_al_qushayri,hallaj,Mansur al-Hallaj,1,wrote_about,-,,own,Al-Qushayri included sayings attributed to the earlier al-Hallaj while omitting a separate biography of him.
abu_al_qasim_al_qushayri,muhammad,Muhammad ibn Abdullah,1,wrote_about,-,,own,Al-Qushayri wrote about Muhammad's ascension and repeatedly used reports attributed to him to support Sufi teachings.
abu_al_qasim_al_qushayri,abu_bakr_as_siddiq,Abu Bakr as-Siddiq,1,wrote_about,-,,own,Al-Qushayri used reports attributed to the earlier Abu Bakr as-Siddiq as textual authority.
abu_al_qasim_al_qushayri,aishah,Aishah bint Abi Bakr,1,wrote_about,-,,own,Al-Qushayri used reports attributed to the earlier Aishah bint Abi Bakr as textual authority.
abu_al_qasim_al_qushayri,attar,Farid al-Din Attar,3,discourse,,,mirror,"Attar's hagiography contains documented parallels with material preserved in Qushayri's earlier Risala, although direct dependence remains only probable."
abu_al_qasim_al_qushayri,ibn_arabi,Ibn Arabi,1,wrote_about,+,,mirror,"Ibn Arabi knew the earlier Sufi tradition systematized in al-Qushayri's writings, although dependence on any particular text remains unproven."
abu_bakr_as_siddiq,muhammad,Muhammad ibn Abdullah,5,friendship_meeting,,,own,"Abu Bakr was Muhammad's friend, migration companion, follower, and father-in-law through Aisha."
abu_bakr_as_siddiq,aishah,Aishah bint Abi Bakr,5,friendship_meeting,,,own,Aishah was Abu Bakr's daughter and was present in the same seventh-century Meccan and Medinan family milieu.
abu_bakr_as_siddiq,junayd_al_baghdadi,Abu al-Qasim al-Junayd ibn Muhammad al-Baghdadi,1,wrote_about,+,,mirror,Later Sufi genealogies placed Junayd in a spiritual lineage traced through the earlier Abu Bakr.
abu_bakr_as_siddiq,attar,Farid al-Din Attar,1,wrote_about,+,,mirror,Attar praised and narrated Abu Bakr al-Siddiq in his works.
abu_bakr_as_siddiq,evliya_celebi,Evliya Çelebi,1,wrote_about,+,,mirror,Evliya placed Abu Bakr among the sacred company associated with his foundational dream.
abu_bakr_as_siddiq,abu_al_qasim_al_qushayri,Abu al-Qasim Abd al-Karim ibn Hawazin al-Qushayri,1,wrote_about,+,,mirror,Al-Qushayri used reports attributed to the earlier Abu Bakr as-Siddiq as textual authority.
abu_bakr_as_siddiq,ibn_battuta,Abu Abdallah Muhammad ibn Battuta,9,shared_object_site,+,,mirror,Ibn Battuta later encountered sites associated with Abu Bakr within Islamic pilgrimage and shrine geography.
abu_karib,abraham,Abraham,9,shared_object_site,-,,own,"In the legend, Abīkarib later venerates the Kaʿba as the sacred House of Abraham."
abu_karib,moses,Moses,9,shared_object_site,-,,own,Later tradition connects Abīkarib to Moses through his reported adherence to the Torah and Mosaic revelation.
abu_karib,muhammad,Muhammad ibn Abdullah,2,prophecy_hyperstition,+,prediction,own,Traditions attribute to Abīkarib foreknowledge and written professions of belief concerning the future prophet Muhammad and his migration to Yathrib.
abu_yazid_al_bistami,junayd_al_baghdadi,Abu al-Qasim al-Junayd ibn Muhammad al-Baghdadi,1,wrote_about,+,,own,"Al-Junayd received, translated, and interpreted sayings attributed to the earlier Abu Yazid without a documented personal meeting."
abu_yazid_al_bistami,abu_al_qasim_al_qushayri,Abu al-Qasim Abd al-Karim ibn Hawazin al-Qushayri,1,wrote_about,+,,own,"Al-Qushayri wrote about the earlier Abu Yazid by including his sayings, doctrines, and reported death dates in the Risala."
abu_yazid_al_bistami,attar,Farid al-Din Attar,1,wrote_about,+,,own,Attar wrote an extensive and influential literary account of the earlier Abu Yazid in Tadhkirat al-awliya.
abu_yazid_al_bistami,rumi,Jalal al-Din Rumi,1,wrote_about,+,,own,"Rumi, who lived centuries later, incorporated stories and sayings attributed to Abu Yazid into the Mathnawi and other poetry."
abu_yazid_al_bistami,ibn_arabi,Ibn Arabi,1,wrote_about,+,,own,Ibn Arabi wrote about and interpreted the earlier Abu Yazid's utterances and spiritual station.
abu_yazid_al_bistami,muhammad,Muhammad ibn Abdullah,1,wrote_about,-,,own,Abu Yazid's later corpus engaged Muhammad's example and modeled its ascent narratives on Muhammad's miraj.
abu_yazid_al_bistami,martin_buber,Martin Mordechai Buber,1,wrote_about,+,,mirror,Buber treated this earlier Islamic mystic within his comparative survey of mystical testimony.
abu_yazid_al_bistami,shams_al_din_of_tabriz,Shams al-Din Muhammad of Tabriz,1,wrote_about,+,,mirror,Shams discussed Bayazid’s ecstatic utterance and contrasted it with Muhammad’s inexhaustible knowledge.
aby_warburg,max_warburg,Max Moritz Warburg,5,friendship_meeting,,,own,"Aby’s younger brother Max financed his books and institution, assisted with his medical care, and helped preserve his library."
aby_warburg,paul_warburg,Paul Moritz Warburg,5,friendship_meeting,,,own,Aby’s younger brother Paul occasioned Aby’s journey to America through his 1895 New York wedding.
aby_warburg,nietzsche,Friedrich Nietzsche,3,discourse,,,own,"Warburg read and intellectually engaged with Nietzsche’s ideas, although the two never met."
aby_warburg,charles_darwin,Charles Robert Darwin,3,discourse,,,own,Warburg drew on Darwin’s writing about emotional expression without having personal contact with him.
aby_warburg,martin_luther,Martin Luther,1,wrote_about,-,,own,Warburg wrote a 1920 study examining prophecy and astrological imagery surrounding the earlier figure Martin Luther.
aby_warburg,freud,Sigmund Freud,4,proximity_milieu,,,own,"Warburg’s illness was discussed within a contemporary psychiatric milieu strongly shaped by Freud, though no direct relationship was verified."
aby_warburg,frances_yates,Frances Amelia Yates,9,shared_object_site,+,,own,"Yates later joined Warburg’s London institute and developed a form of history she called Warburgian, although they never met."
aby_warburg,giordano_bruno,Giordano Bruno,9,shared_object_site,-,,own,Bruno became a central subject of Frances Yates’s work at Warburg’s posthumous institute rather than a personal subject of Warburg himself.
aby_warburg,paul_warburg,Paul Moritz Warburg,3,discourse,,,mirror,Paul corresponded directly with his brother Aby and provided financial support for Aby’s Hamburg library project.
aby_warburg,max_warburg,Max Moritz Warburg,3,discourse,,,mirror,Max corresponded with his elder brother Aby about the finances and governance of the Kulturwissenschaftliche Bibliothek Warburg.
aby_warburg,max_warburg,Max Moritz Warburg,9,shared_object_site,+,,mirror,"After Aby originated the Kulturwissenschaftliche Bibliothek Warburg, Max later chaired its Hamburg governing committee and supported its transfer to London."
aby_warburg,olga_frobe_kapteyn,Olga Fröbe-Kapteyn,9,shared_object_site,+,,mirror,Fröbe-Kapteyn was the later party in a posthumous institutional connection through the archive and photographic collection descended from Warburg's work.
aby_warburg,ahmad_al_majriti,Ahmad al-Majriti,1,wrote_about,-,,mirror,Warburg sought manuscripts of Picatrix and advanced scholarship on its astral imagery and magical transmission.
ada_falcon,carlos_gardel,Carlos Gardel,5,friendship_meeting,,,own,Falcón and Gardel were described as friends and artistic colleagues and appeared on the same programs at Buenos Aires events in 1926 and 1927.
