slug,traveler,segment,stop_index,stop_name,lat,lng,date,date_confidence
abd_al_qadir_al_jilani,"Abd al-Qadir al-Jilani (Abdul Qadir Gilani), Ghawth al-A'zam",The Boy from Mascara,41,"Bab al-Sheikh, the Algerian at the tomb",33.3364,44.4076,1826-01-01,"Only the 1825 departure on hajj is documented; no reachable source dates the Baghdad leg. The research pool's own lenses split, one giving 1825 and two giving 1826, one of those to February. The 1826 year is carried for continuity with abdelkader.journey.json, which marks it traditional, and the month is dropped."
abd_al_qadir_al_jilani,"Abd al-Qadir al-Jilani (Abdul Qadir Gilani), Ghawth al-A'zam",The Boy from Mascara,42,"Damascus, the other tomb of the same pilgrimage",33.5294,36.288,1826-05-01,"Traditional, carried from abdelkader.journey.json. This stop also corrects a geographic error in the research pool, which read the source as placing the graves of both Ibn Arabi and al-Jilani in Baghdad. The source names two cities and two tombs: Ibn Arabi lies in the Salihiyya quarter of Damascus."
abd_al_qadir_al_jilani,"Abd al-Qadir al-Jilani (Abdul Qadir Gilani), Ghawth al-A'zam",The Boy from Mascara,43,"Bab al-Sheikh, the Eleventh",33.3364,44.4076,2000-01-01,"A continuing annual observance on 11 Rabi' al-Thani, with no first-attested date for the festival's origin in any source reachable this session; that origin is a gap. The date here is a placeholder for the present, not a claim about a year."
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Zawiya of the Wadi al-Hammam,0,"El Guetna, birth on the wadi",35.3838,-0.2046,1808-09-06,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Zawiya of the Wadi al-Hammam,1,"Mascara, the zawiya school and the hafiz",35.3968,0.14,1820-01-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Road to the Shaykh's Tomb,2,"Mecca, the first hajj with his father",21.4225,39.8262,1825-06-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Road to the Shaykh's Tomb,3,"Medina, at the Prophet's tomb",24.4672,39.6111,1825-08-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Road to the Shaykh's Tomb,4,"Baghdad, at the grave of Abd al-Qadir al-Jilani",33.3364,44.4076,1826-02-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Road to the Shaykh's Tomb,5,"Damascus, at the tomb of Ibn Arabi",33.5294,36.288,1826-05-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Road to the Shaykh's Tomb,6,"Mascara, return and marriage",35.3968,0.14,1827-08-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,7,"Plain of Eghris, near Mascara — proclaimed Amir al-Mu'minin",35.25,0.1424,1832-11-22,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,8,"Mascara, the Treaty of Desmichels",35.3968,0.14,1834-02-26,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,9,"La Macta, the marsh victory",35.7892,-0.1533,1835-06-28,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,10,"Mascara and Tlemcen, the towns fall",35.3968,0.14,1835-12-06,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,11,"Oued Sikkak, defeat before Bugeaud",35.0803,-1.3622,1836-07-06,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Election and the First War,12,"The Tafna, the second and larger treaty",35.3,-1.44,1837-05-30,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),"Tagdemt, a State Under the Tent",13,"Tagdemt, Léon Roches at the emir's table",35.3356,1.2272,1837-12-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),"Tagdemt, a State Under the Tent",14,"Tagdemt, the capital raised from nothing",35.3356,1.2272,1838-06-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,15,"The Mitidja, the treaty broken",36.55,2.9,1839-11-20,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,16,"Tagdemt, the capital destroyed",35.3356,1.2272,1841-05-26,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,17,"Taguine, the smala taken",34.8934,2.31,1843-05-16,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,18,"Across the Moulouya, refuge in Morocco",34.95,-2.55,1843-12-01,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,19,"Isly, the Sultan's army broken for his sake",34.72,-1.85,1844-08-14,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,20,"Tangier, the treaty that expels him",35.7595,-5.834,1844-09-10,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,21,"Nekmaria, the caves of the Dahra",36.167,0.617,1845-06-19,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,22,"Sidi Brahim, the last great victory",35.01,-1.8781,1845-09-23,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Long War,23,"The deira on the Moulouya, the prisoners' deaths",35.0,-2.5,1846-04-24,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Surrender and the Iron Years in France,24,"Djemaa Ghazaouet, the surrender",35.0973,-1.8571,1847-12-23,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Surrender and the Iron Years in France,25,"Toulon, Fort Lamalgue",43.1103,5.9497,1847-12-29,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Surrender and the Iron Years in France,26,"Pau, the château of the old kings",43.2951,-0.3708,1848-05-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Surrender and the Iron Years in France,27,"Amboise, four years, twenty-five graves",47.4078,0.9848,1848-11-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Surrender and the Iron Years in France,28,"Amboise, freed by the future emperor",47.4078,0.9848,1852-10-16,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),Bursa and the Return to Damascus,29,"Bursa, the years of exile begin",40.1826,29.0665,1853-01-15,traditional
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),Bursa and the Return to Damascus,30,"Bursa, the earthquake",40.1826,29.0665,1855-02-28,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),Bursa and the Return to Damascus,31,"Damascus, settling in the Amara quarter",33.5128,36.3072,1855-12-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),Bursa and the Return to Damascus,32,"The Umayyad Mosque, teaching and the Mawaqif",33.5117,36.3064,1856-03-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),"The Citadel of Mercy: Damascus, 1860",33,"Damascus, the refugees from Mount Lebanon",33.5128,36.3072,1860-06-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),"The Citadel of Mercy: Damascus, 1860",34,"The Christian quarter, nine days of rescue",33.5136,36.3131,1860-07-09,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),"The Citadel of Mercy: Damascus, 1860",35,"Damascus, the letter to Bishop Pavy and the honors of the world",33.5128,36.3072,1860-09-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,36,"Mecca and Medina, the second hajj",21.4225,39.8262,1863-02-01,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,37,"Alexandria, initiated into Freemasonry",31.2001,29.9187,1864-06-18,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,38,"Port Said, the opening of the Suez Canal",31.2653,32.3019,1869-11-17,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,39,"Damascus, the last years of the Mawaqif",33.5128,36.3072,1875-01-01,inferred
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,40,"Damascus, death in the house at Amara",33.5128,36.3072,1883-05-26,attested
abdelkader,Emir Abdelkader ibn Muhieddine (Abd al-Qadir al-Jaza'iri),The Sage of Salihiyya,41,"Salihiyya, buried beside the Shaykh al-Akbar",33.5294,36.288,1883-05-27,attested
abraham,Abraham (Avraham / Ibrahim),"Ur of the Chaldees, the First Monotheist",0,"Ur Kasdim (Tell el-Muqayyar), the birth of Abram",30.9626,46.1052,-1813-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"Ur of the Chaldees, the First Monotheist",1,"Terah's idol-shop, the smashing of the idols",30.9626,46.1052,-1800-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"Ur of the Chaldees, the First Monotheist",2,"The furnace of Nimrod (Balıklıgöl, Şanlıurfa), cast into the fire",37.1477,38.7845,-1799-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),Lech Lecha: Get Thee Out,3,"Haran (Harran), the sojourn and Terah's death",36.8631,39.0311,-1765-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),Lech Lecha: Get Thee Out,4,"The Call at Haran: Lech Lecha, the departure at seventy-five",36.8631,39.0311,-1738-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),Lech Lecha: Get Thee Out,5,"Shechem, the oak of Moreh and the first altar",32.2135,35.281,-1738-06-01,traditional
abraham,Abraham (Avraham / Ibrahim),Lech Lecha: Get Thee Out,6,"Bethel, the altar between Bethel and Ai",31.9308,35.2242,-1738-08-01,traditional
abraham,Abraham (Avraham / Ibrahim),The Descent into Egypt,7,"The Negev, the famine and the going down",31.0,34.85,-1737-01-01,inferred
abraham,Abraham (Avraham / Ibrahim),The Descent into Egypt,8,"Egypt: Sarai and Pharaoh, the plagued house",30.0444,31.2357,-1737-02-01,inferred
abraham,Abraham (Avraham / Ibrahim),"The Land Divided, Abram and Lot",9,"Bethel again, return to the altar",31.9308,35.2242,-1736-01-01,inferred
abraham,Abraham (Avraham / Ibrahim),"The Land Divided, Abram and Lot",10,"The parting from Lot, the plain of Jordan",31.8667,35.45,-1736-03-01,inferred
abraham,Abraham (Avraham / Ibrahim),"The Land Divided, Abram and Lot",11,"Hebron, the oaks of Mamre, dwelling in the plain",31.5326,35.0998,-1735-01-01,inferred
abraham,Abraham (Avraham / Ibrahim),The Covenant and the Visitation,12,"Mamre, the covenant of the pieces",31.547,35.0958,-1734-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),The Covenant and the Visitation,13,"Mamre, Hagar and the birth of Ishmael",31.5326,35.0998,-1727-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),The Covenant and the Visitation,14,"Mamre, the covenant of circumcision, the new name",31.5326,35.0998,-1714-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),The Covenant and the Visitation,15,"Mamre, the Three Visitors at the tent door",31.547,35.0958,-1714-04-01,traditional
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,16,"The heights above Sodom, the intercession",31.547,35.0958,-1714-04-15,traditional
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,17,"Sodom, the rescue of Lot and the pillar of salt",31.2,35.35,-1714-04-16,traditional
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,18,"Gerar: Sarah and Abimelech, the sojourn in the south",31.396,34.656,-1713-01-01,inferred
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,19,"The birth of Isaac, laughter in the tent",31.396,34.656,-1713-04-01,traditional
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,20,"Beersheba, the casting out of Hagar, the well and the boy",31.2518,34.7913,-1710-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),Sodom and the Well in the Wilderness,21,"Beersheba, the oath and the tamarisk",31.2518,34.7913,-1709-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"The Valley of Bakkah, the House and the Well",22,"Mecca, Hagar and Ishmael in the barren valley",21.4225,39.8262,-1710-06-01,traditional
abraham,Abraham (Avraham / Ibrahim),"The Valley of Bakkah, the House and the Well",23,"Mecca, raising the foundations of the Kaaba",21.4225,39.8262,-1690-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"Moriah, the Binding",24,"Beersheba, the command, the saddling of the ass",31.2518,34.7913,-1698-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"Moriah, the Binding",25,"The road to Moriah, the third day, the two who go on alone",31.6,35.0,-1698-01-03,traditional
abraham,Abraham (Avraham / Ibrahim),"Moriah, the Binding",26,"Mount Moriah, the altar, the knife, the ram in the thicket",31.778,35.2354,-1698-01-03,traditional
abraham,Abraham (Avraham / Ibrahim),"Moriah, the Binding",27,"Mount Moriah, the oath by Himself",31.778,35.2354,-1698-01-03,traditional
abraham,Abraham (Avraham / Ibrahim),"Machpelah, the Setting of the Journey",28,"Hebron, the death of Sarah",31.5247,35.1107,-1675-01-01,traditional
abraham,Abraham (Avraham / Ibrahim),"Machpelah, the Setting of the Journey",29,"Hebron, the purchase of the Cave of Machpelah",31.5247,35.1107,-1675-01-15,traditional
abraham,Abraham (Avraham / Ibrahim),"Machpelah, the Setting of the Journey",30,"The well of Nahor / Aram-naharaim, a wife for Isaac",36.8631,39.0311,-1673-01-01,traditional
